<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20010104,022300,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,022400,0.9297,0.9297,0.9296,0.9296,4
EURUSD,20010104,022500,0.9295,0.9295,0.9295,0.9295,4
EURUSD,20010104,022600,0.9294,0.9294,0.9293,0.9293,4
EURUSD,20010104,022700,0.9293,0.9294,0.9293,0.9293,4
EURUSD,20010104,022800,0.9292,0.9294,0.9292,0.9294,4
EURUSD,20010104,022900,0.9295,0.9296,0.9295,0.9296,4
EURUSD,20010104,023000,0.9296,0.9297,0.9296,0.9297,4
EURUSD,20010104,023100,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,023200,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,023300,0.9296,0.9296,0.9295,0.9295,4
EURUSD,20010104,023400,0.9296,0.9297,0.9296,0.9297,4
EURUSD,20010104,023500,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,023600,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,023700,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,023800,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,023900,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,024000,0.9297,0.9297,0.9296,0.9296,4
EURUSD,20010104,024100,0.9296,0.9296,0.9296,0.9296,4
EURUSD,20010104,024200,0.9296,0.9296,0.9296,0.9296,4
EURUSD,20010104,024300,0.9296,0.9296,0.9296,0.9296,4
EURUSD,20010104,024400,0.9296,0.9296,0.9296,0.9296,4
EURUSD,20010104,024500,0.9296,0.9296,0.9296,0.9296,4
EURUSD,20010104,024600,0.9296,0.9297,0.9296,0.9297,4
EURUSD,20010104,024700,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,024800,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,024900,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,025000,0.9297,0.9298,0.9297,0.9298,4
EURUSD,20010104,025100,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,025200,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,025300,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,025400,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,025500,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,025600,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,025700,0.9298,0.9298,0.9297,0.9297,4
EURUSD,20010104,025800,0.9298,0.9298,0.9297,0.9297,4
EURUSD,20010104,025900,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,030000,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,030100,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,030200,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,030300,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,030400,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,030500,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,030600,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,030700,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,030800,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,030900,0.9297,0.9298,0.9297,0.9297,4
EURUSD,20010104,031000,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,031100,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,031200,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,031600,0.9297,0.9299,0.9297,0.9299,4
EURUSD,20010104,031700,0.9299,0.9299,0.9298,0.9299,4
EURUSD,20010104,031800,0.9299,0.9299,0.9299,0.9299,4
EURUSD,20010104,031900,0.9299,0.9299,0.9299,0.9299,4
EURUSD,20010104,032000,0.9299,0.9299,0.9299,0.9299,4
EURUSD,20010104,032100,0.9299,0.9299,0.9299,0.9299,4
EURUSD,20010104,032200,0.9299,0.9299,0.9298,0.9298,4
EURUSD,20010104,032300,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,032400,0.9299,0.9300,0.9298,0.9298,4
EURUSD,20010104,032500,0.9297,0.9299,0.9297,0.9299,4
EURUSD,20010104,032600,0.9299,0.9299,0.9299,0.9299,4
EURUSD,20010104,032700,0.9299,0.9299,0.9299,0.9299,4
EURUSD,20010104,032800,0.9299,0.9299,0.9299,0.9299,4
EURUSD,20010104,032900,0.9299,0.9299,0.9299,0.9299,4
EURUSD,20010104,033000,0.9299,0.9299,0.9298,0.9298,4
EURUSD,20010104,033100,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,033200,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,033300,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,033400,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,033500,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,033600,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,033700,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,033800,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,033900,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,034100,0.9298,0.9298,0.9297,0.9297,4
EURUSD,20010104,034200,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,034300,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,034400,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,034500,0.9298,0.9299,0.9298,0.9299,4
EURUSD,20010104,034600,0.9299,0.9300,0.9299,0.9300,4
EURUSD,20010104,034700,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,034800,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,034900,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,035000,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,035100,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,035200,0.9301,0.9302,0.9301,0.9301,4
EURUSD,20010104,035300,0.9301,0.9302,0.9301,0.9302,4
EURUSD,20010104,035400,0.9302,0.9302,0.9301,0.9301,4
EURUSD,20010104,035500,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,035600,0.9301,0.9302,0.9301,0.9301,4
EURUSD,20010104,035700,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,035800,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,035900,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,040000,0.9300,0.9302,0.9299,0.9299,4
EURUSD,20010104,040100,0.9299,0.9301,0.9299,0.9301,4
EURUSD,20010104,040200,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,040300,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,040400,0.9301,0.9302,0.9301,0.9302,4
EURUSD,20010104,040500,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,040600,0.9301,0.9302,0.9301,0.9302,4
EURUSD,20010104,040700,0.9301,0.9302,0.9301,0.9302,4
EURUSD,20010104,040800,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,040900,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,041000,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,041100,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,041200,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,041300,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,041400,0.9302,0.9304,0.9302,0.9304,4
EURUSD,20010104,041500,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,041600,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,041700,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,041800,0.9304,0.9304,0.9303,0.9303,4
EURUSD,20010104,041900,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,042000,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,042100,0.9303,0.9304,0.9303,0.9303,4
EURUSD,20010104,042200,0.9303,0.9304,0.9303,0.9304,4
EURUSD,20010104,042300,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,042400,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,042500,0.9304,0.9304,0.9302,0.9302,4
EURUSD,20010104,042600,0.9302,0.9304,0.9302,0.9302,4
EURUSD,20010104,042700,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,042800,0.9302,0.9302,0.9301,0.9301,4
EURUSD,20010104,042900,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,043000,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,043100,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,043200,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,043300,0.9302,0.9302,0.9301,0.9301,4
EURUSD,20010104,043400,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,043500,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,043600,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,043700,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,043800,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,043900,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,044100,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,044200,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,044300,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,044400,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,044500,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,044600,0.9301,0.9302,0.9301,0.9302,4
EURUSD,20010104,044700,0.9302,0.9303,0.9302,0.9303,4
EURUSD,20010104,044800,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,044900,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,045000,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,045100,0.9302,0.9303,0.9302,0.9303,4
EURUSD,20010104,045200,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,045300,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,045500,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,045600,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,045700,0.9304,0.9304,0.9303,0.9303,4
EURUSD,20010104,045800,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,045900,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,050000,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,050100,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,050200,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,050400,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,050500,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,050600,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,050700,0.9304,0.9304,0.9303,0.9303,4
EURUSD,20010104,050800,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,050900,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051000,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051100,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051200,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051300,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051400,0.9302,0.9303,0.9302,0.9303,4
EURUSD,20010104,051500,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051600,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051700,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051800,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051900,0.9303,0.9303,0.9302,0.9302,4
EURUSD,20010104,052000,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,052100,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,052200,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,052300,0.9302,0.9302,0.9301,0.9302,4
EURUSD,20010104,052400,0.9302,0.9302,0.9301,0.9301,4
EURUSD,20010104,052500,0.9301,0.9302,0.9301,0.9302,4
EURUSD,20010104,052600,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,052700,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,052800,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,052900,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,053000,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,053100,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,053200,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,053300,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,053400,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,053500,0.9302,0.9302,0.9301,0.9301,4
EURUSD,20010104,053600,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,053700,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,053800,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,053900,0.9300,0.9300,0.9298,0.9298,4
EURUSD,20010104,054000,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,054100,0.9299,0.9299,0.9298,0.9298,4
EURUSD,20010104,054200,0.9298,0.9298,0.9296,0.9297,4
EURUSD,20010104,054300,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,054400,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,054500,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,054600,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,054700,0.9297,0.9300,0.9297,0.9300,4
EURUSD,20010104,054800,0.9300,0.9300,0.9300,0.9300,4
EURUSD,20010104,054900,0.9300,0.9301,0.9300,0.9300,4
EURUSD,20010104,055000,0.9300,0.9300,0.9298,0.9298,4
EURUSD,20010104,055100,0.9299,0.9299,0.9299,0.9299,4
EURUSD,20010104,055200,0.9298,0.9298,0.9295,0.9295,4
EURUSD,20010104,055300,0.9295,0.9295,0.9295,0.9295,4
EURUSD,20010104,055400,0.9295,0.9295,0.9293,0.9293,4
EURUSD,20010104,055500,0.9292,0.9293,0.9291,0.9293,4
EURUSD,20010104,055600,0.9293,0.9293,0.9292,0.9293,4
EURUSD,20010104,055700,0.9293,0.9293,0.9291,0.9291,4
EURUSD,20010104,055800,0.9291,0.9291,0.9291,0.9291,4
EURUSD,20010104,055900,0.9291,0.9291,0.9290,0.9291,4
EURUSD,20010104,060000,0.9291,0.9291,0.9291,0.9291,4
EURUSD,20010104,060100,0.9291,0.9291,0.9290,0.9290,4
EURUSD,20010104,060200,0.9290,0.9290,0.9290,0.9290,4
EURUSD,20010104,060300,0.9290,0.9290,0.9290,0.9290,4
EURUSD,20010104,060400,0.9290,0.9290,0.9290,0.9290,4
EURUSD,20010104,060500,0.9291,0.9292,0.9291,0.9292,4
EURUSD,20010104,060600,0.9292,0.9293,0.9292,0.9292,4
EURUSD,20010104,060700,0.9291,0.9292,0.9291,0.9292,4
EURUSD,20010104,060800,0.9292,0.9292,0.9292,0.9292,4
EURUSD,20010104,060900,0.9292,0.9292,0.9291,0.9291,4
EURUSD,20010104,061000,0.9291,0.9291,0.9291,0.9291,4
EURUSD,20010104,061100,0.9291,0.9293,0.9291,0.9293,4
EURUSD,20010104,061200,0.9293,0.9294,0.9293,0.9293,4
EURUSD,20010104,061300,0.9293,0.9294,0.9293,0.9294,4
EURUSD,20010104,061400,0.9294,0.9297,0.9294,0.9296,4
EURUSD,20010104,061500,0.9297,0.9298,0.9297,0.9298,4
EURUSD,20010104,061600,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,061700,0.9299,0.9301,0.9299,0.9301,4
EURUSD,20010104,061800,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,061900,0.9301,0.9303,0.9301,0.9302,4
EURUSD,20010104,062000,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,062100,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,062200,0.9302,0.9304,0.9302,0.9304,4
EURUSD,20010104,062300,0.9304,0.9305,0.9304,0.9305,4
EURUSD,20010104,062400,0.9305,0.9305,0.9305,0.9305,4
EURUSD,20010104,062500,0.9305,0.9305,0.9305,0.9305,4
EURUSD,20010104,062600,0.9305,0.9306,0.9305,0.9306,4
EURUSD,20010104,062700,0.9306,0.9306,0.9306,0.9306,4
EURUSD,20010104,062800,0.9306,0.9306,0.9305,0.9305,4
EURUSD,20010104,062900,0.9305,0.9305,0.9305,0.9305,4
EURUSD,20010104,063000,0.9305,0.9305,0.9305,0.9305,4
EURUSD,20010104,063100,0.9305,0.9305,0.9305,0.9305,4
EURUSD,20010104,063200,0.9305,0.9305,0.9304,0.9304,4
EURUSD,20010104,063300,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,063400,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,063500,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,063600,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,063700,0.9304,0.9305,0.9304,0.9305,4
EURUSD,20010104,063800,0.9305,0.9305,0.9304,0.9304,4
EURUSD,20010104,063900,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,064000,0.9305,0.9306,0.9305,0.9305,4
EURUSD,20010104,064100,0.9306,0.9306,0.9305,0.9306,4
EURUSD,20010104,064200,0.9306,0.9306,0.9306,0.9306,4
EURUSD,20010104,064300,0.9306,0.9306,0.9306,0.9306,4
EURUSD,20010104,064400,0.9306,0.9306,0.9306,0.9306,4
EURUSD,20010104,064500,0.9306,0.9306,0.9306,0.9306,4
EURUSD,20010104,064600,0.9306,0.9311,0.9306,0.9311,4
EURUSD,20010104,064700,0.9311,0.9315,0.9311,0.9315,4
EURUSD,20010104,064800,0.9315,0.9316,0.9315,0.9316,4
EURUSD,20010104,064900,0.9315,0.9316,0.9315,0.9316,4
EURUSD,20010104,065000,0.9316,0.9316,0.9316,0.9316,4
EURUSD,20010104,065100,0.9316,0.9316,0.9316,0.9316,4
EURUSD,20010104,065200,0.9317,0.9318,0.9317,0.9318,4
EURUSD,20010104,065300,0.9318,0.9320,0.9318,0.9320,4
EURUSD,20010104,065400,0.9320,0.9323,0.9319,0.9323,4
EURUSD,20010104,065500,0.9323,0.9323,0.9322,0.9322,4
EURUSD,20010104,065600,0.9323,0.9324,0.9323,0.9323,4
EURUSD,20010104,065700,0.9324,0.9324,0.9324,0.9324,4
EURUSD,20010104,065800,0.9324,0.9324,0.9320,0.9320,4
EURUSD,20010104,065900,0.9319,0.9320,0.9319,0.9320,4
EURUSD,20010104,070000,0.9320,0.9320,0.9320,0.9320,4
EURUSD,20010104,070100,0.9319,0.9319,0.9318,0.9319,4
EURUSD,20010104,070200,0.9319,0.9319,0.9319,0.9319,4
EURUSD,20010104,070300,0.9320,0.9320,0.9319,0.9320,4
EURUSD,20010104,070400,0.9321,0.9325,0.9321,0.9324,4
EURUSD,20010104,070500,0.9325,0.9325,0.9323,0.9324,4
EURUSD,20010104,070600,0.9325,0.9325,0.9323,0.9325,4
EURUSD,20010104,070700,0.9326,0.9326,0.9325,0.9325,4
EURUSD,20010104,070800,0.9326,0.9329,0.9326,0.9327,4
EURUSD,20010104,070900,0.9328,0.9328,0.9326,0.9328,4
EURUSD,20010104,071000,0.9327,0.9330,0.9327,0.9328,4
EURUSD,20010104,071100,0.9329,0.9332,0.9329,0.9332,4
EURUSD,20010104,071200,0.9331,0.9335,0.9331,0.9335,4
EURUSD,20010104,071300,0.9336,0.9336,0.9335,0.9335,4
EURUSD,20010104,071400,0.9335,0.9335,0.9334,0.9335,4
EURUSD,20010104,071500,0.9335,0.9336,0.9334,0.9336,4
EURUSD,20010104,071600,0.9336,0.9337,0.9336,0.9337,4
EURUSD,20010104,071700,0.9337,0.9337,0.9331,0.9333,4
EURUSD,20010104,071800,0.9331,0.9332,0.9330,0.9331,4
EURUSD,20010104,071900,0.9331,0.9333,0.9331,0.9333,4
EURUSD,20010104,072000,0.9333,0.9336,0.9333,0.9336,4
EURUSD,20010104,072100,0.9336,0.9337,0.9336,0.9336,4
EURUSD,20010104,072200,0.9337,0.9342,0.9337,0.9342,4
EURUSD,20010104,072300,0.9341,0.9344,0.9341,0.9344,4
EURUSD,20010104,072400,0.9343,0.9343,0.9340,0.9340,4
EURUSD,20010104,072500,0.9341,0.9343,0.9340,0.9342,4
EURUSD,20010104,072600,0.9342,0.9343,0.9342,0.9343,4
EURUSD,20010104,072700,0.9344,0.9348,0.9344,0.9347,4
EURUSD,20010104,072800,0.9348,0.9351,0.9347,0.9351,4
EURUSD,20010104,072900,0.9352,0.9357,0.9351,0.9356,4
EURUSD,20010104,073000,0.9359,0.9363,0.9358,0.9362,4
EURUSD,20010104,073100,0.9364,0.9364,0.9361,0.9362,4
EURUSD,20010104,073200,0.9361,0.9363,0.9361,0.9362,4
EURUSD,20010104,073300,0.9363,0.9363,0.9360,0.9362,4
EURUSD,20010104,073400,0.9362,0.9362,0.9361,0.9361,4
EURUSD,20010104,073500,0.9360,0.9361,0.9354,0.9355,4
EURUSD,20010104,073600,0.9354,0.9355,0.9353,0.9354,4
EURUSD,20010104,073700,0.9355,0.9359,0.9354,0.9359,4
EURUSD,20010104,073800,0.9359,0.9365,0.9358,0.9365,4
EURUSD,20010104,073900,0.9365,0.9365,0.9363,0.9365,4
EURUSD,20010104,074000,0.9365,0.9368,0.9365,0.9368,4
EURUSD,20010104,074100,0.9367,0.9370,0.9367,0.9370,4
EURUSD,20010104,074200,0.9370,0.9370,0.9361,0.9361,4
EURUSD,20010104,074300,0.9360,0.9360,0.9357,0.9359,4
EURUSD,20010104,074400,0.9360,0.9362,0.9358,0.9362,4
EURUSD,20010104,074500,0.9363,0.9363,0.9361,0.9362,4
EURUSD,20010104,074600,0.9363,0.9366,0.9363,0.9364,4
EURUSD,20010104,074700,0.9363,0.9371,0.9362,0.9369,4
EURUSD,20010104,074800,0.9369,0.9369,0.9365,0.9368,4
EURUSD,20010104,074900,0.9367,0.9374,0.9367,0.9374,4
EURUSD,20010104,075000,0.9373,0.9377,0.9373,0.9377,4
EURUSD,20010104,075100,0.9380,0.9385,0.9380,0.9384,4
EURUSD,20010104,075200,0.9385,0.9385,0.9383,0.9384,4
EURUSD,20010104,075300,0.9385,0.9386,0.9383,0.9383,4
EURUSD,20010104,075400,0.9383,0.9384,0.9383,0.9383,4
EURUSD,20010104,075500,0.9382,0.9382,0.9380,0.9382,4
EURUSD,20010104,075600,0.9381,0.9382,0.9379,0.9381,4
EURUSD,20010104,075700,0.9382,0.9383,0.9377,0.9380,4
EURUSD,20010104,075800,0.9379,0.9397,0.9379,0.9396,4
EURUSD,20010104,075900,0.9398,0.9416,0.9398,0.9416,4
EURUSD,20010104,080000,0.9414,0.9432,0.9414,0.9426,4
EURUSD,20010104,080100,0.9425,0.9427,0.9421,0.9422,4
EURUSD,20010104,080200,0.9423,0.9442,0.9423,0.9442,4
EURUSD,20010104,080300,0.9440,0.9441,0.9434,0.9434,4
EURUSD,20010104,080400,0.9433,0.9444,0.9433,0.9438,4
EURUSD,20010104,080500,0.9438,0.9456,0.9437,0.9451,4
EURUSD,20010104,080600,0.9453,0.9477,0.9453,0.9477,4
EURUSD,20010104,080700,0.9479,0.9488,0.9475,0.9475,4
EURUSD,20010104,080800,0.9471,0.9474,0.9464,0.9464,4
EURUSD,20010104,080900,0.9465,0.9465,0.9459,0.9460,4
EURUSD,20010104,081000,0.9461,0.9461,0.9459,0.9460,4
EURUSD,20010104,081100,0.9460,0.9460,0.9455,0.9456,4
EURUSD,20010104,081200,0.9457,0.9463,0.9456,0.9463,4
EURUSD,20010104,081300,0.9462,0.9463,0.9455,0.9455,4
EURUSD,20010104,081400,0.9456,0.9457,0.9451,0.9451,4
EURUSD,20010104,081500,0.9451,0.9452,0.9450,0.9451,4
EURUSD,20010104,081600,0.9452,0.9452,0.9444,0.9446,4
EURUSD,20010104,081700,0.9446,0.9449,0.9446,0.9447,4
EURUSD,20010104,081800,0.9447,0.9453,0.9446,0.9451,4
EURUSD,20010104,081900,0.9451,0.9451,0.9445,0.9447,4
EURUSD,20010104,082000,0.9446,0.9452,0.9446,0.9448,4
EURUSD,20010104,082100,0.9448,0.9451,0.9447,0.9451,4
EURUSD,20010104,082200,0.9450,0.9450,0.9445,0.9446,4
EURUSD,20010104,082300,0.9445,0.9448,0.9445,0.9447,4
EURUSD,20010104,082400,0.9446,0.9446,0.9440,0.9441,4
EURUSD,20010104,082500,0.9441,0.9442,0.9439,0.9439,4
EURUSD,20010104,082600,0.9438,0.9439,0.9434,0.9434,4
EURUSD,20010104,082700,0.9435,0.9438,0.9434,0.9437,4
EURUSD,20010104,082800,0.9438,0.9438,0.9434,0.9435,4
EURUSD,20010104,082900,0.9436,0.9436,0.9432,0.9434,4
EURUSD,20010104,083000,0.9434,0.9436,0.9434,0.9434,4
EURUSD,20010104,083100,0.9433,0.9440,0.9433,0.9440,4
EURUSD,20010104,083200,0.9439,0.9441,0.9438,0.9441,4
EURUSD,20010104,083300,0.9440,0.9440,0.9435,0.9437,4
EURUSD,20010104,083400,0.9438,0.9444,0.9437,0.9444,4
EURUSD,20010104,083500,0.9443,0.9444,0.9440,0.9441,4
EURUSD,20010104,083600,0.9442,0.9442,0.9438,0.9438,4
EURUSD,20010104,083700,0.9439,0.9441,0.9438,0.9441,4
EURUSD,20010104,083800,0.9442,0.9445,0.9441,0.9442,4
EURUSD,20010104,083900,0.9443,0.9446,0.9443,0.9446,4
EURUSD,20010104,084000,0.9446,0.9446,0.9441,0.9441,4
EURUSD,20010104,084100,0.9440,0.9440,0.9435,0.9437,4
EURUSD,20010104,084200,0.9436,0.9436,0.9433,0.9435,4
EURUSD,20010104,084300,0.9436,0.9437,0.9434,0.9434,4
EURUSD,20010104,084400,0.9435,0.9437,0.9435,0.9436,4
EURUSD,20010104,084500,0.9437,0.9437,0.9435,0.9437,4
EURUSD,20010104,084600,0.9436,0.9438,0.9436,0.9438,4
EURUSD,20010104,084700,0.9437,0.9438,0.9437,0.9437,4
EURUSD,20010104,084800,0.9438,0.9439,0.9437,0.9438,4
EURUSD,20010104,084900,0.9439,0.9439,0.9438,0.9438,4
EURUSD,20010104,085000,0.9439,0.9441,0.9438,0.9441,4
EURUSD,20010104,085100,0.9441,0.9444,0.9441,0.9442,4
EURUSD,20010104,085200,0.9442,0.9442,0.9441,0.9441,4
EURUSD,20010104,085300,0.9442,0.9445,0.9442,0.9444,4
EURUSD,20010104,085400,0.9444,0.9447,0.9443,0.9447,4
EURUSD,20010104,085500,0.9446,0.9449,0.9446,0.9447,4
EURUSD,20010104,085600,0.9447,0.9447,0.9445,0.9446,4
EURUSD,20010104,085700,0.9446,0.9447,0.9444,0.9447,4
EURUSD,20010104,085800,0.9448,0.9455,0.9448,0.9455,4
EURUSD,20010104,085900,0.9455,0.9460,0.9455,0.9458,4
EURUSD,20010104,090000,0.9459,0.9459,0.9454,0.9455,4
EURUSD,20010104,090100,0.9456,0.9456,0.9454,0.9455,4
EURUSD,20010104,090200,0.9456,0.9456,0.9452,0.9452,4
EURUSD,20010104,090300,0.9452,0.9452,0.9448,0.9448,4
EURUSD,20010104,090400,0.9447,0.9452,0.9447,0.9450,4
EURUSD,20010104,090500,0.9449,0.9451,0.9449,0.9451,4
EURUSD,20010104,090600,0.9450,0.9451,0.9449,0.9450,4
EURUSD,20010104,090700,0.9449,0.9451,0.9448,0.9449,4
